_id,placeId,stationName,address,bussinessStatus,location,openingHours,rating,totalUserRating,__v
{'$oid': '66a7f9d5b2c2cccdeafdd6a3'},ChIJkbm1MwBTCTER3o9kWmfVL2s,Electric Vehicle Charging Station,"HVRJ+3QF, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5903025, 'lng': 104.8816517}",Open,0,0,0
{'$oid': '66a7f9d5b2c2cccdeafdd6a6'},ChIJx8kmZQAjCjER_NC5DQird5Y,VinFast Charging Station,"M4RV+9QM, Vĩnh Mỹ, Châu Đốc, An Giang, Vietnam",OPERATIONAL,"{'lat': 10.6905812, 'lng': 105.1445987}",Closed,5,2,0
{'$oid': '66a7f9d5b2c2cccdeafdd6a9'},ChIJmTFcBNlTCTERHy4iV3zgTKQ,ev.energy Charging Station,"JWW8+6MH, NR6, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.6455812, 'lng': 104.9164227}",Open,5,1,0
{'$oid': '66a7f9d6b2c2cccdeafdd6ac'},ChIJayhIWwBRCTERks0-l3j3L0Y,Electric Vehicle Charging Station,"HV7C+W84, Phnom Penh Hanoi Friendship Blvd (1019), Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5647629, 'lng': 104.8708225}",Open,5,1,0
{'$oid': '66a7f9d6b2c2cccdeafdd6af'},ChIJsSq5GABRCTERRa0vE1y0Q90,CHARGE+ Charging Station,"5 Wat Koh St. (81), Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5655811, 'lng': 104.9198047}",Open,3.8,5,0
{'$oid': '66a7f9d6b2c2cccdeafdd6b2'},ChIJ54ueQQBXCTERgtYMGmsTO1M,Electric Vehicle Charging Station,"GXPF+2Q2, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5349731, 'lng': 104.9747417}",Open,5,1,0
{'$oid': '66a7f9d7b2c2cccdeafdd6b5'},ChIJv5qXTgBRCTER6CCrN5nF6Ao,PTT Charging Station,"HVFP+Q95, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5739881, 'lng': 104.885848}",Open,4,2,0
{'$oid': '66a7f9d7b2c2cccdeafdd6b8'},ChIJwelJSgBRCTER6-B2uOQ9KQ4,Electric Vehicle Charging Station,"HW52+6G5, Mao Tse Toung Blvd (245), Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5579981, 'lng': 104.9013395}",Closed,0,0,0
{'$oid': '66a7f9d7b2c2cccdeafdd6bb'},ChIJS01f8XBXCTERurEX1-p3kkg,Electric Vehicle Charging Station,"1577 NR2, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5021845, 'lng': 104.940071}",Closed,4.1,10,0
{'$oid': '66a7f9d8b2c2cccdeafdd6be'},ChIJz72aUwBRCTER8eV9SViezMU,CHARGE+ Charging Station,"HWFC+C48, Oknha Hing Penn St. (61), Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.573931, 'lng': 104.9204924}",Closed,5,1,0
{'$oid': '66a7f9d8b2c2cccdeafdd6c2'},ChIJASsXSgDhCDER3rtwQAGu280,Electric Vehicle Charging Station,"76G6+M9Q, NR4, Traeng Trayueng, Cambodia",OPERATIONAL,"{'lat': 11.2767246, 'lng': 104.2111517}",Closed,0,0,0
{'$oid': '66a7f9d8b2c2cccdeafdd6c5'},ChIJQ5SiOu4jCjERNw-L8TRYI8Y,Trạm sạc Vinfast Vạn Hương Mai,"M5C7+W6M, Mỹ Đức, Châu Phú, An Giang, Vietnam",OPERATIONAL,"{'lat': 10.6725362, 'lng': 105.1635522}",Closed,4.7,3,0
{'$oid': '66a7f9d9b2c2cccdeafdd6c9'},ChIJMRATMZk3CDERr5dzXPOGV1w,Electric Vehicle Charging Station,"70601, Cambodia",OPERATIONAL,"{'lat': 10.6473429, 'lng': 104.1797783}",Open,0,0,0
{'$oid': '66a7f9d9b2c2cccdeafdd6cc'},ChIJTwE4uBhTCTERu03YhRh0DoA,Electric Vehicle Charging Station,"JVCP+5H, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.6203932, 'lng': 104.8864475}",Closed,4.7,3,0
{'$oid': '66a7f9e3b2c2cccdeafdd6e2'},ChIJo3Iur71TCTERwR0amKmBbNA,Electric Vehicle Charging Station,"JVCP+7W, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.6206661, 'lng': 104.8873701}",Closed,5,2,0
{'$oid': '66a7f9ecb2c2cccdeafdd6f8'},ChIJ7Q5rLgCNpzERk5zTg7puPCQ,EV ONE Charging Station,"Dương Tơ, Phú Quốc, Kien Giang, Vietnam",OPERATIONAL,"{'lat': 10.1911904, 'lng': 103.9667114}",Open,0,0,0
{'$oid': '66a7f9feb2c2cccdeafdd71f'},ChIJt_7_fjtTCTERpfpLbJzgYR8,Electric Vehicle Charging Station,"JV2P+33R, Unnamed Road, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.6001746, 'lng': 104.8850688}",Closed,2.5,2,0
{'$oid': '66a7f9ffb2c2cccdeafdd722'},ChIJ-bU-oWBXCTER0DnBcjdpCMc,Electric Vehicle Charging Station,"GWRH+RFH, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5326842, 'lng': 104.9537242}",Closed,0,0,0
{'$oid': '66a7f9ffb2c2cccdeafdd725'},ChIJFezXCQBXCTER5wQ23n6J_jo,Electric Vehicle Charging Station,"GXM3+7P3, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5329294, 'lng': 104.9541365}",Closed,0,0,0
{'$oid': '66a7f9ffb2c2cccdeafdd728'},ChIJQfouEgBRCTERhU7Zkr34YAE,BYD Charging Station,"52-36 St 322, Phnom Penh, Cambodia",OPERATIONAL,"{'lat': 11.5501818, 'lng': 104.9216243}",Closed,0,0,0
{'$oid': '66a7fa11b2c2cccdeafdd743'},ChIJSWjklbpvdTERElafGAPtQfk,VinFast Charging Station,"Hầm B1, Chung cư Condotel DIC CSJ Tower, số, 169 Thùy Vân, Phường 8, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.3504101, 'lng': 107.0999654}",Closed,2.7,3,0
{'$oid': '66a7fa11b2c2cccdeafdd746'},ChIJaw2Og-lvdTERuf0WXGd3rW0,Rửa Xe Út,"309 Trương Công Định, Phường 3, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.3531881, 'lng': 107.0839604}",Closed,0,0,0
{'$oid': '66a7fa12b2c2cccdeafdd74f'},ChIJ3Z_gUwBvdTERuBLvi1yGtr8,VinFast Charging Station,"55 Đ. 30 Tháng 4, Phường Thống Nhất, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu 78000, Vietnam",OPERATIONAL,"{'lat': 10.3802648, 'lng': 107.092507}",Closed,0,0,0
{'$oid': '66a7fa13b2c2cccdeafdd755'},ChIJv7JaDQBzdTER6bOQpXDClk0,Vinfast Charging Station,"70 Điện Biên Phủ, Phước Nguyễn, Bà Rịa, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.5003096, 'lng': 107.1740227}",Closed,5,2,0
{'$oid': '66a7fa1cb2c2cccdeafdd767'},ChIJg2LlMFJzdTER6qx3RM4lCzU,VinFast Charging Station,"510 Cách Mạng Tháng Tám, Phước Trung, Bà Rịa, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.4926479, 'lng': 107.1809249}",Closed,0,0,0
{'$oid': '66a7fa1db2c2cccdeafdd76e'},ChIJSSU2dABzdTERNMa6it0MPXw,VinFast Charging Station,"QL51, Kim Dinh, Bà Rịa, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.4996196, 'lng': 107.1369927}",Closed,5,1,0
{'$oid': '66a7fa25b2c2cccdeafdd780'},ChIJxz7G3ocRdTERDn9ALGgNGhY,Vinfast Charging Station,"J3RV+F49, Hắc Dịch, Tân Thành, Bà Rịa - Vũng Tàu, Vietnam",OPERATIONAL,"{'lat': 10.6411701, 'lng': 107.0928457}",Open,5,1,0
{'$oid': '66a7fa30b2c2cccdeafdd79b'},ChIJQRrGMAD5dDERaOx0fj6UA0A,Electric Vehicle Charging Station,"50 Hàm Nghi, Bảo Vinh, Long Khánh, Đồng Nai, Vietnam",OPERATIONAL,"{'lat': 10.9399786, 'lng': 107.2705509}",Closed,0,0,0
{'$oid': '66a7fa42b2c2cccdeafdd7c3'},ChIJa9zsDABzdTERPdsLMI42NSo,StarCharge Charging Station,"231 QL51, P, Bà Rịa, Bà Rịa - Vũng Tàu 90000, Vietnam",OPERATIONAL,"{'lat': 10.5001118, 'lng': 107.136234}",Closed,0,0,0
{'$oid': '66a7fa53b2c2cccdeafdd7dd'},ChIJI5xFTwAJoTERGyNIh1qzRiQ,EV ONE Charging Station,"Khu Địa ốc Bạc Liêu, Bạc Liêu, Bac Lieu, Vietnam",OPERATIONAL,"{'lat': 9.3029303, 'lng': 105.7321902}",Open,0,0,0
{'$oid': '66a7fa54b2c2cccdeafdd7e5'},ChIJYXHUAQAZoTERHkmOgtNwdg0,Vinfast Charging Station,"CFG4+GPF, Quản Lộ - Phụng Hiệp, Phước Long, Bạc Liêu, Vietnam",OPERATIONAL,"{'lat': 9.4263059, 'lng': 105.4567949}",Closed,0,0,0
{'$oid': '66a7fa54b2c2cccdeafdd7ea'},ChIJ0yTscXCnoTERxHcsN-fNbu4,PVOIL SÀI GÒN CHXD SỐ 31,"Đường tỉnh 38, ấp Thào Lạng, Bạc Liêu, 961139, Vietnam",OPERATIONAL,"{'lat': 9.309632200000001, 'lng': 105.7952829}",Closed,4.3,19,0
{'$oid': '66a7fa55b2c2cccdeafdd7ee'},ChIJ3cxRjL9joDERE1oFPc0fvVg,Electric Vehicle Charging Station,"40 Võ Nguyên Giáp, Phú Thứ, Cái Răng, Cần Thơ, Vietnam",OPERATIONAL,"{'lat': 9.995037499999999, 'lng': 105.8085282}",Open,5,1,0
{'$oid': '66a7fa55b2c2cccdeafdd7f1'},ChIJiStWs-lJoTERb4HLxxGORQ4,Electric Vehicle Charging Station,"54QQ+MV7, Phường 1, Thành phố Cà Mau, Cà Mau, Vietnam",OPERATIONAL,"{'lat': 9.1891176, 'lng': 105.139661}",Closed,5,1,0
{'$oid': '66a7fa56b2c2cccdeafdd7f5'},ChIJyfcTTAArpzERNmbCRsFa5WA,VinFast Charging Station,"JX93+J49, Đường xuyên Á, TT. Thứ Mười Một, An Minh, Kiên Giang, Vietnam",OPERATIONAL,"{'lat': 9.6190485, 'lng': 104.9528698}",Open,0,0,0
{'$oid': '66a7fa56b2c2cccdeafdd7f8'},ChIJx93WCgA3oTERHYcwjKF0Z64,VinFast Charging Station,"7692+XCW, QL63, Tân Lộc, Thới Bình, Cà Mau, Vietnam",OPERATIONAL,"{'lat': 9.2698553, 'lng': 105.201093}",Closed,0,0,0
{'$oid': '66a7fa56b2c2cccdeafdd7fb'},ChIJ2TV6BXFNoDERzfu-kOwpc-I,Rửa Xe Cường,"81 Lê Lợi, TT. Mỹ Xuyên, Mỹ Xuyên, Sóc Trăng, Vietnam",OPERATIONAL,"{'lat': 9.561601699999999, 'lng': 105.9853756}",Closed,0,0,0
{'$oid': '66a7fa57b2c2cccdeafdd7fe'},ChIJOWHfHkGJoDERFkoCzh3XCdw,VinFast Charging Station,"Tầng hầm B3, TTTM Vincom Plaza Xuân Khánh, số, 209 Đ. 30 Tháng 4, Xuân Khánh, Ninh Kiều, Cần Thơ 94000, Vietnam",OPERATIONAL,"{'lat': 10.02483, 'lng': 105.774628}",Open,4,1,0
{'$oid': '66a7fa57b2c2cccdeafdd802'},ChIJ__8_BYMGoTERoX6BwV1UpkM,PVOIL PETROMEKONG CHXD SỐ 15,"Thị trấn Thạnh Trị, huyện Thanh Trị, tỉnh Sóc trăng, Sóc Trăng, Vietnam",OPERATIONAL,"{'lat': 9.422517899999999, 'lng': 105.7249461}",Closed,4.7,10,0
{'$oid': '66a7fa60b2c2cccdeafdd813'},ChIJ6ZIrzneJoDERb3GXQABgf1w,VinFast Charging Station,"Tầng hầm TTTM, Hùng Vương, Thới Bình, Ninh Kiều, Cần Thơ, Vietnam",OPERATIONAL,"{'lat': 10.045773, 'lng': 105.77948}",Open,4.5,2,0
{'$oid': '66a7fa60b2c2cccdeafdd817'},ChIJc6qR4O9NoDERzV1RM-dsY1c,Rửa Xe 133A,"133 Mạc Đĩnh Chi, Phường 4, Sóc Trăng, Vietnam",OPERATIONAL,"{'lat': 9.6003709, 'lng': 105.9820381}",Closed,4,1,0
{'$oid': '66a7fa6ab2c2cccdeafdd830'},ChIJk-Wibe2zoDERukJhaItoDZk,VinFast Charging Station,"Công ty TNHH Dịch vụ Du lịch, Điện Biên Phủ, Thạnh Lộc, Rạch Giá, Kiên Giang 920000, Vietnam",OPERATIONAL,"{'lat': 10.008544, 'lng': 105.108971}",Open,5,1,0
{'$oid': '66a7fa8db2c2cccdeafdd876'},ChIJg0k_E60nNTER5TK48_ZydtM,VinFast Charging Station,"TTTM GO! Thái Nguyên, khu dân cư, Đ. Việt Bắc, phường, Thành phố Thái Nguyên, Thái Nguyên 24000, Vietnam",OPERATIONAL,"{'lat': 21.57127, 'lng': 105.834793}",Closed,3,1,0
{'$oid': '66a7fa8db2c2cccdeafdd879'},ChIJ4WQ1lCYnNTERrhD6kgD6gFA,VinFast Charging Station,"Tầng 1, TTTM Vincom Plaza, 286 Lương Ngọc Quyến, Thành phố Thái Nguyên, Thái Nguyên 24000, Vietnam",OPERATIONAL,"{'lat': 21.59104, 'lng': 105.825829}",Closed,1,1,0
{'$oid': '66a7fa8eb2c2cccdeafdd87d'},ChIJU_-_WLEnNTERzQ7cNwcgV3Q,VinFast Charging Station,"Bãi đỗ xe Bưu Điện Thái Nguyên, số 10 Đ. Cách Mạng Tháng 8, Trưng Vương, Thành phố Thái Nguyên, Thái Nguyên 24000, Vietnam",OPERATIONAL,"{'lat': 21.5938748, 'lng': 105.8401907}",Closed,0,0,0
{'$oid': '66a7fa8eb2c2cccdeafdd880'},ChIJj3TUIMojNTERSL1TWwO9nz8,VinFast Charging Station,"55 Vó Ngựa, Lương Sơn, Thành phố Thái Nguyên, Thái Nguyên, Vietnam",OPERATIONAL,"{'lat': 21.5186023, 'lng': 105.8909961}",Closed,5,1,0
{'$oid': '66a7fa8fb2c2cccdeafdd883'},ChIJH4jJ9LwhNTERegICiFc8Wss,VinFast Charging Station,"Đại lý ô tô VinFast Minh Đạo, Đ. Cách Mạng Tháng 8, tổ 2, Thành phố Thái Nguyên, Thái Nguyên 24000, Vietnam",OPERATIONAL,"{'lat': 21.5572974, 'lng': 105.8573544}",Closed,0,0,0
{'$oid': '66a7fa8fb2c2cccdeafdd887'},ChIJ3Vi_IPvZNDERh5v8yl1u8a0,VINFAST Charging Station,"HMRQ+W74, Tân Lập, Đại Từ, Thái Nguyên, Vietnam",OPERATIONAL,"{'lat': 21.5922644, 'lng': 105.6881892}",Closed,5,1,0
{'$oid': '66a7fa90b2c2cccdeafdd88e'},ChIJPRQmPgAhNTERzXN5_9IRq7k,VinFast Charging Station,"Lương Sơn, Thành phố Thái Nguyên, Thai Nguyen, Vietnam",OPERATIONAL,"{'lat': 21.4939579, 'lng': 105.8759895}",Closed,5,1,0
{'$oid': '66a7fa97b2c2cccdeafdd892'},ChIJ9TC2q7DfyjYRSX8XBjWOwlM,VinFast Charging Station,"Vincom Plaza, Hầm, 48 Trường Chinh, Thành phố, Bắc Kạn, 23000, Vietnam",OPERATIONAL,"{'lat': 22.1478574, 'lng': 105.8362669}",Open,0,0,0
{'$oid': '66a7fa97b2c2cccdeafdd897'},ChIJzUYXhFyvNDERS6j6QBcJS8o,VinFast Charging Station,"Tổ 15, Tuyên Quang, Vietnam",OPERATIONAL,"{'lat': 21.80121, 'lng': 105.2048157}",Open,0,0,0
{'$oid': '66a7fa98b2c2cccdeafdd89b'},ChIJvS3-Rgi5NDERhUd2DZOOIYg,VinFast Charging Station,"QL37, Tú Thịnh, Sơn Dương, Tuyên Quang 22000, Vietnam",OPERATIONAL,"{'lat': 21.700621, 'lng': 105.369293}",Open,0,0,0
{'$oid': '66a7fa98b2c2cccdeafdd89e'},ChIJtxYqFkSxNDERuTQiDuqijm4,VinFast Charging Station,"Đường An Hòa, Đội Cấn, Tuyên Quang, Vietnam",OPERATIONAL,"{'lat': 21.731693, 'lng': 105.245155}",Open,0,0,0
{'$oid': '66a7fa98b2c2cccdeafdd8a2'},ChIJGSbne1evNDER1uEEIrkP-vM,VinFast Charging Station,"Phạm Văn Đồng, An Tường, Tuyên Quang, 22000, Vietnam",OPERATIONAL,"{'lat': 21.791069, 'lng': 105.218277}",Open,0,0,0
{'$oid': '66a7fa99b2c2cccdeafdd8a6'},ChIJ02r3X2StNDERfqubS37gnDw,Vinfast Charging Station,"R5CJ+FQG, ỷ La, Tuyên Quang, Vietnam",OPERATIONAL,"{'lat': 21.821296, 'lng': 105.1815083}",Open,5,3,0
{'$oid': '66a7fa9ab2c2cccdeafdd8ad'},ChIJx5EeMwDByjYRWNBG-FLs5gc,VinFast Charging Station,"Khau An, Na Rì District, Bắc Kạn Province, Vietnam",OPERATIONAL,"{'lat': 22.1726962, 'lng': 106.1424809}",Closed,0,0,0
{'$oid': '66a7fa9ab2c2cccdeafdd8b2'},ChIJZzNdikZUyzYRHM9x5bevmvw,Xe điện Dũng Duyên,"Km 28+500, Tuyên Quang, Vietnam",OPERATIONAL,"{'lat': 21.9797309, 'lng': 105.0937923}",Open,4.8,4,0
{'$oid': '66a7faa3b2c2cccdeafdd8c4'},ChIJe3yoGgDbNDERi2ajMns66SI,VinFast Charging Station,"JJ7R+WR3, Bình Thuận, Đại Từ, Thái Nguyên, Vietnam",OPERATIONAL,"{'lat': 21.6152369, 'lng': 105.6425424}",Closed,0,0,0
{'$oid': '66a7faadb2c2cccdeafdd8dc'},ChIJzyIeQADrzDYRezfMknyl79Y,VinFast Charging Station,"CH6P+6RJ, Yên Bình, Quang Bình, Hà Giang, Vietnam",OPERATIONAL,"{'lat': 22.410469, 'lng': 104.5873053}",Open,0,0,0
{'$oid': '66a7fac8b2c2cccdeafdd913'},ChIJBQz6U0_ZyjYRRdc08Wmf0xI,PVOIL CHXD SOLIDARITY,"Xuất Hóa, Bắc Kạn, Bắc Kạn Province, Vietnam",OPERATIONAL,"{'lat': 22.1081549, 'lng': 105.8590647}",Open,3.5,16,0
{'$oid': '66a7fb17456e8bd0312914de'},ChIJ7ZVxargHpDERaxC4gGtoGm4,Electric Vehicle Charging Station,"QX4H+V4C, TT. Năm Căn, Năm Căn, Cà Mau, Vietnam",OPERATIONAL,"{'lat': 8.7571958, 'lng': 104.9777743}",Closed,0,0,0
{'$oid': '66a7fb18456e8bd0312914e6'},ChIJGyvsw87KpjER3BbEJgVOXvo,PVOIL SÀI GÒN CHXD SỐ 12,"Ấp 6, U Minh District, Ca Mau 972216, Vietnam",OPERATIONAL,"{'lat': 9.2211737, 'lng': 105.0574137}",Closed,4.1,19,0
{'$oid': '66a7fb18456e8bd0312914e9'},ChIJybpiO3Q3oTERUY634McZ5WE,PVOIL PETROMEKONG CHXD SỐ 69,"Ấp 2, Xã Tân Lộc, Huyện Thới Bình, Cà Mau, Vietnam",OPERATIONAL,"{'lat': 9.2636906, 'lng': 105.2010644}",Closed,3.4,9,0
{'$oid': '66a7fb3d456e8bd03129153a'},ChIJZSgEZAA3CDERdImTBAMkNX4,Electric Vehicle Charging Station,"H5WG+3Q9, Krong Kampot, Cambodia",OPERATIONAL,"{'lat': 10.5950869, 'lng': 104.1769285}",Open,0,0,0
{'$oid': '66a7fb69456e8bd03129158e'},ChIJoRomzqoutjYRXy2RkpxdRtQ,Tesla Supercharger,"VJQH+3VJ, CN, Baise, Guangxi, China",OPERATIONAL,"{'lat': 23.8877007, 'lng': 106.6296341}",Closed,0,0,0
{'$oid': '66a7fb6a456e8bd031291592'},ChIJCZ_NjLRlyjYRZxAOzJ43MRw,VinFast Charging Station,"Trạm đăng kiểm 1102D, tổ 8, Cao Bằng, 270000, Vietnam",OPERATIONAL,"{'lat': 22.679113, 'lng': 106.254166}",Closed,0,0,0
{'$oid': '66a7fb6a456e8bd031291595'},ChIJJ00xLillyjYRI_mfj6f-7kM,VinFast Charging Station,"Hoàng Văn Thụ, P. Hợp giang, Cao Bằng, Vietnam",OPERATIONAL,"{'lat': 22.66556, 'lng': 106.258102}",Closed,4,1,0
{'$oid': '66a7fb6b456e8bd03129159c'},ChIJ5cUAxJpftTYRtiLMSkCcN_E,VinFast Charging Station,"4HCR+RJP, Trùng Quán, Văn Lãng, Lạng Sơn, Vietnam",OPERATIONAL,"{'lat': 22.1219059, 'lng': 106.5915682}",Closed,5,1,0
{'$oid': '66a7fbc7456e8bd031291662'},ChIJi_wSUDeIoDERTsXVbENsT5g,Rửa Xe Cảnh,"5 QL91B, Hưng Lợi, Ninh Kiều, Cần Thơ, Vietnam",OPERATIONAL,"{'lat': 10.0221419, 'lng': 105.7638223}",Closed,0,0,0
{'$oid': '66a7fbc8456e8bd031291667'},ChIJ5zprcp9ioDERbvZUDvtEIro,Charging machine Quang Truong,"82 Đường Nguyễn An Ninh, Tân An, Ninh Kiều, Cần Thơ, Vietnam",OPERATIONAL,"{'lat': 10.031337, 'lng': 105.785659}",Closed,2,1,0
{'$oid': '66a7fbc8456e8bd03129166a'},ChIJvTGLKACJoDER3KuC7Z0ToOc,VinFast Charging Station,"2P29+62Q, Nguyễn Văn Cừ Nối Dài, Mỹ Khánh, Phong Điền, Cần Thơ, Vietnam",OPERATIONAL,"{'lat': 10.0005278, 'lng': 105.7176048}",Closed,0,0,0
{'$oid': '66a7fbc9456e8bd03129166f'},ChIJE12jGQBjoDERO3AjIMehSns,VinFast Charging Station,"2RJQ+7M6, QL54, Đông Binh, Bình Minh, Vĩnh Long, Vietnam",OPERATIONAL,"{'lat': 10.0307773, 'lng': 105.8389945}",Closed,0,0,0
{'$oid': '66a7fbca456e8bd031291677'},ChIJDwZHjRqPoDERuq97DPmfiLM,Petrolimex Xăng Dầu Cửa Hàng 20,"65 ĐT926, Nhơn ái, Phong Điền, Cần Thơ, Vietnam",OPERATIONAL,"{'lat': 9.992455699999999, 'lng': 105.6670371}",Closed,5,4,0
{'$oid': '66a7fbdb456e8bd031291696'},ChIJN1tHCQB_CjERLSVGpIyAmPQ,VinFast Charging Station,"27 An Dương Vương, Phường 1, Sa Đéc, Đồng Tháp, Vietnam",OPERATIONAL,"{'lat': 10.2912481, 'lng': 105.7638042}",Closed,0,0,0
{'$oid': '66a7fbdc456e8bd03129169e'},ChIJz-yu6CeBCjERZornLxOZtQo,VinFast Charging Station,"7RF7+4Q7, QL80, Tân Bình, Châu Thành, Đồng Tháp, Vietnam",OPERATIONAL,"{'lat': 10.2727683, 'lng': 105.8147419}",Closed,5,3,0
{'$oid': '66a7fbf6456e8bd0312916d1'},ChIJWToXYlkZQjERImhFUEn-BoE,VinFast Charging Station,"115 Đ Nguyễn Văn Linh, Vĩnh Trung, Hải Châu, Đà Nẵng 50200, Vietnam",OPERATIONAL,"{'lat': 16.060541, 'lng': 108.216492}",Open,0,0,0
{'$oid': '66a7fbf6456e8bd0312916d4'},ChIJ_-d_ShoZQjERVCGFGeDDaSY,VinFast Charging Station,"341 Đ. Trần Hưng Đạo, An Hải Bắc, Sơn Trà, Đà Nẵng 50400, Vietnam",OPERATIONAL,"{'lat': 16.070896, 'lng': 108.229141}",Open,3.5,4,0
{'$oid': '66a7fbf6456e8bd0312916d7'},ChIJqwWvqxYZQjERrMzD2UxOUvo,VinFast Charging Station,"36CJ+M44, An Hải Bắc, Sơn Trà, Đà Nẵng 550000, Vietnam",OPERATIONAL,"{'lat': 16.0716476, 'lng': 108.2303766}",Closed,0,0,0
{'$oid': '66a7fbf7456e8bd0312916da'},ChIJh5xOSwAXQjER9wdevEGPKpc,EverCharge Charging Station,"37 Trần Nhân Tông, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",OPERATIONAL,"{'lat': 16.0967801, 'lng': 108.2436012}",Open,0,0,0
{'$oid': '66a7fbf7456e8bd0312916dd'},ChIJ1euOhbQZQjERURIlWVZxuPM,Rửa Xe 121,"121 Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",OPERATIONAL,"{'lat': 16.0627283, 'lng': 108.2089033}",Closed,0,0,0
{'$oid': '66a7fbf7456e8bd0312916e0'},ChIJXURA3V0ZQjERhcWhWo1W6_0,EV SURYA Charging Station,"28 Đinh Liệt, Hoà An, Cẩm Lệ, Đà Nẵng 550000, Vietnam",OPERATIONAL,"{'lat': 16.0515346, 'lng': 108.1738568}",Open,0,0,0
{'$oid': '66a7fbf8456e8bd0312916e3'},ChIJZdH6j4MZQjERQhGM-ogUUZY,VinFast Charging Station,"Đường 30/4, khu dân cư số 4, phường Hòa Cường Bắc, Đà Nẵng 50200, Vietnam",OPERATIONAL,"{'lat': 16.038389, 'lng': 108.210861}",Open,0,0,0
{'$oid': '66a7fbf8456e8bd0312916e7'},ChIJg4o7WAEXQjERnxatZRh2l90,Electric Vehicle Charging Station,"19 Vân Đồn, Nại Hiên Đông, Sơn Trà, Đà Nẵng 50000, Vietnam",OPERATIONAL,"{'lat': 16.0959665, 'lng': 108.2398987}",Open,0,0,0
{'$oid': '66a7fbf8456e8bd0312916ea'},ChIJwavABwARQjERiJHTJPbzYsk,VinFast Charging Station,"07 Trường Sa, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam",OPERATIONAL,"{'lat': 16.0062344, 'lng': 108.2657696}",Open,5,1,0
{'$oid': '66a7fbf9456e8bd0312916ed'},ChIJ_YEbXNIZQjERBjgT-caQiBI,Trạm đổi PIN XMĐ Vinfast,"Tầng 1, TTTM Vincom Plaza Đà Nẵng - Số, 910A Ngô Quyền, An Hải Bắc, Sơn Trà, Đà Nẵng 100000, Vietnam",OPERATIONAL,"{'lat': 16.0712769, 'lng': 108.230739}",Closed,0,0,0
{'$oid': '66a7fbf9456e8bd0312916f1'},ChIJF6ZY6ysYQjERSAwKB9x8WOs,Minh Duc Electric Bicycle Store,"829 Ng. Quyền, An Hải Bắc, Sơn Trà, Đà Nẵng 550000, Vietnam",OPERATIONAL,"{'lat': 16.0673194, 'lng': 108.232934}",Closed,4.2,23,0
{'$oid': '66a7fbf9456e8bd0312916f4'},ChIJB1C9WwAfQjERNVjpnnchgvs,Electric Vehicle Charging Station,"34HC+VFM, Đ. Số 10B, Hoà Liên, Hòa Vang, Đà Nẵng, Vietnam",OPERATIONAL,"{'lat': 16.0798915, 'lng': 108.1209484}",Open,0,0,0
{'$oid': '66a7fbfa456e8bd0312916f7'},ChIJSXeHtj0RQjEROk9mBD86b8Y,VinFast Charging Station,"23 Trường Sa, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 50500, Vietnam",OPERATIONAL,"{'lat': 15.994493, 'lng': 108.268669}",Open,0,0,0
{'$oid': '66a7fbfa456e8bd0312916fa'},ChIJ34V9uj8bQjERbuG4zmoN8uY,VinFast Charging Station,"QL1A, thôn Miếu Bông, Hòa Vang, Đà Nẵng 50800, Vietnam",OPERATIONAL,"{'lat': 15.977971, 'lng': 108.208588}",Open,5,1,0
{'$oid': '66a7fbfa456e8bd0312916fd'},ChIJV674zXYPQjERUe6GPB0ac-A,VinFast Charging Station,"Thôn Đồng Nà, Hội An, Quảng Nam 560000, Vietnam",OPERATIONAL,"{'lat': 15.903842, 'lng': 108.329613}",Open,4,4,0
